method,seed,threshold,row_scope,prefix_accuracy_curve,final_accuracy,mean_prefix_accuracy,minimum_prefix_accuracy,normalized_prefix_auc,normalized_prefix_auc_definition,ever_regressed_fraction,ever_recovered_fraction,population_destructive_rate,conditional_regression_rate,population_beneficial_rate,conditional_recovery_rate,correct_to_wrong_count,wrong_to_correct_count,first_correct_timestep_mean,stable_correct_timestep_mean,final_accuracy_change,mean_prefix_accuracy_change,minimum_prefix_accuracy_change,normalized_prefix_auc_change,matched_common_correct_support,candidate_matched_regression_count,raw_matched_regression_count,micro_matched_regression_difference,matched_common_wrong_support,candidate_matched_recovery_count,raw_matched_recovery_count,seed_recovery_preservation_ratio,first_delay_mean,first_delay_median,first_delay_q25,first_delay_q75,first_fraction_delayed,first_fraction_accelerated,first_fraction_unchanged,stable_delay_mean,stable_delay_median,stable_delay_q25,stable_delay_q75,stable_fraction_delayed,stable_fraction_accelerated,stable_fraction_unchanged,macro_matched_regression_difference,overall_keep_rate,keep_count,action_count,keep_rate_W_TO_W,switch_rate_W_TO_W,support_W_TO_W,keep_rate_W_TO_C,switch_rate_W_TO_C,support_W_TO_C,keep_rate_C_TO_W,switch_rate_C_TO_W,support_C_TO_W,keep_rate_C_TO_C,switch_rate_C_TO_C,support_C_TO_C,keep_rate_t1_to_t2,keep_rate_t2_to_t3,keep_rate_t3_to_t4,keep_rate_t4_to_t5,keep_rate_t5_to_t6,keep_rate_t6_to_t7,keep_rate_t7_to_t8,C_TO_W_keep_recall,W_TO_C_false_keep_rate,guardrail_pass,threshold_mean,threshold_sample_std,final_accuracy_mean,final_accuracy_sample_std,mean_prefix_accuracy_mean,mean_prefix_accuracy_sample_std,minimum_prefix_accuracy_mean,minimum_prefix_accuracy_sample_std,normalized_prefix_auc_mean,normalized_prefix_auc_sample_std,ever_regressed_fraction_mean,ever_regressed_fraction_sample_std,ever_recovered_fraction_mean,ever_recovered_fraction_sample_std,population_destructive_rate_mean,population_destructive_rate_sample_std,conditional_regression_rate_mean,conditional_regression_rate_sample_std,population_beneficial_rate_mean,population_beneficial_rate_sample_std,conditional_recovery_rate_mean,conditional_recovery_rate_sample_std,correct_to_wrong_count_mean,correct_to_wrong_count_sample_std,wrong_to_correct_count_mean,wrong_to_correct_count_sample_std,first_correct_timestep_mean_mean,first_correct_timestep_mean_sample_std,stable_correct_timestep_mean_mean,stable_correct_timestep_mean_sample_std,final_accuracy_change_mean,final_accuracy_change_sample_std,mean_prefix_accuracy_change_mean,mean_prefix_accuracy_change_sample_std,minimum_prefix_accuracy_change_mean,minimum_prefix_accuracy_change_sample_std,normalized_prefix_auc_change_mean,normalized_prefix_auc_change_sample_std,matched_common_correct_support_mean,matched_common_correct_support_sample_std,candidate_matched_regression_count_mean,candidate_matched_regression_count_sample_std,raw_matched_regression_count_mean,raw_matched_regression_count_sample_std,micro_matched_regression_difference_mean,micro_matched_regression_difference_sample_std,matched_common_wrong_support_mean,matched_common_wrong_support_sample_std,candidate_matched_recovery_count_mean,candidate_matched_recovery_count_sample_std,raw_matched_recovery_count_mean,raw_matched_recovery_count_sample_std,seed_recovery_preservation_ratio_mean,seed_recovery_preservation_ratio_sample_std,first_delay_mean_mean,first_delay_mean_sample_std,first_delay_median_mean,first_delay_median_sample_std,first_delay_q25_mean,first_delay_q25_sample_std,first_delay_q75_mean,first_delay_q75_sample_std,first_fraction_delayed_mean,first_fraction_delayed_sample_std,first_fraction_accelerated_mean,first_fraction_accelerated_sample_std,first_fraction_unchanged_mean,first_fraction_unchanged_sample_std,stable_delay_mean_mean,stable_delay_mean_sample_std,stable_delay_median_mean,stable_delay_median_sample_std,stable_delay_q25_mean,stable_delay_q25_sample_std,stable_delay_q75_mean,stable_delay_q75_sample_std,stable_fraction_delayed_mean,stable_fraction_delayed_sample_std,stable_fraction_accelerated_mean,stable_fraction_accelerated_sample_std,stable_fraction_unchanged_mean,stable_fraction_unchanged_sample_std,macro_matched_regression_difference_mean,macro_matched_regression_difference_sample_std,overall_keep_rate_mean,overall_keep_rate_sample_std,keep_count_mean,keep_count_sample_std,action_count_mean,action_count_sample_std,keep_rate_W_TO_W_mean,keep_rate_W_TO_W_sample_std,switch_rate_W_TO_W_mean,switch_rate_W_TO_W_sample_std,support_W_TO_W_mean,support_W_TO_W_sample_std,keep_rate_W_TO_C_mean,keep_rate_W_TO_C_sample_std,switch_rate_W_TO_C_mean,switch_rate_W_TO_C_sample_std,support_W_TO_C_mean,support_W_TO_C_sample_std,keep_rate_C_TO_W_mean,keep_rate_C_TO_W_sample_std,switch_rate_C_TO_W_mean,switch_rate_C_TO_W_sample_std,support_C_TO_W_mean,support_C_TO_W_sample_std,keep_rate_C_TO_C_mean,keep_rate_C_TO_C_sample_std,switch_rate_C_TO_C_mean,switch_rate_C_TO_C_sample_std,support_C_TO_C_mean,support_C_TO_C_sample_std,keep_rate_t1_to_t2_mean,keep_rate_t1_to_t2_sample_std,keep_rate_t2_to_t3_mean,keep_rate_t2_to_t3_sample_std,keep_rate_t3_to_t4_mean,keep_rate_t3_to_t4_sample_std,keep_rate_t4_to_t5_mean,keep_rate_t4_to_t5_sample_std,keep_rate_t5_to_t6_mean,keep_rate_t5_to_t6_sample_std,keep_rate_t6_to_t7_mean,keep_rate_t6_to_t7_sample_std,keep_rate_t7_to_t8_mean,keep_rate_t7_to_t8_sample_std,C_TO_W_keep_recall_mean,C_TO_W_keep_recall_sample_std,W_TO_C_false_keep_rate_mean,W_TO_C_false_keep_rate_sample_std,pooled_matched_recovery_preservation,regression_improved_seed_count
mlp16_gate,aggregate,0.05,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.05000000000000001,8.498374721940739e-18,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-22.459996541341145,5.6388024905335214,-17.424997965494793,4.413614002520286,0.0,0.0,-17.424997965494793,4.413614002520286,53167.0,3884.7930446807586,0.0,0.0,157.33333333333334,30.02221399786054,-0.29444929509387086,0.03548238846971955,4480.333333333333,1002.1149302017875,0.0,0.0,2334.0,563.4119274562795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05658956120411555,0.009582260766133497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016535450393954914,0.0030485546200073,0.9834645589192709,0.0030485536452135816,-0.29384487942622234,0.03553022813557498,0.220247616370519,0.050279062357051846,15417.333333333334,3519.5349598112152,70000.0,0.0,0.31276002526283264,0.02263923144729913,0.6872399846712748,0.022639249945908966,2207.6666666666665,441.03325649358163,1.0,0.0,0.0,0.0,14296.0,3486.3934086674726,1.0,0.0,0.0,0.0,356.0,44.97777228809804,0.0014997140582030017,0.00035118615636386844,0.9985002875328064,0.0003511946387631132,53140.333333333336,3882.310179948703,0.1698999951283137,0.037713528070196865,0.2067000021537145,0.04428239288222821,0.2246666649977366,0.05216515784560527,0.23110000292460123,0.054470541008870804,0.23360000550746918,0.054682450501853205,0.2368333339691162,0.05438247624704034,0.23893332978089651,0.05438053729033071,1.0,0.0,1.0,0.0,0.0,3
mlp16_gate,3,0.1,seed,"[82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094]",82.52000427246094,82.52001190185547,82.52000427246094,82.52001190185547,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-16.3699951171875,-12.613739013671875,0.0,-12.613739013671875,57384,0,192,-0.3345880384776244,3402,0,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06686930358409882,0.0,0.0,0.0,0.0,0.019574468955397606,0.9804255366325378,-0.33405583200728317,0.16362857818603516,11454,70000,0.3124280869960785,0.6875719428062439,1738,1.0,0.0,10498,1.0,0.0,407,0.00010460798512212932,0.9998953938484192,57357,0.1289999932050705,0.1573999971151352,0.16750000417232513,0.1712999939918518,0.1720000058412552,0.17409999668598175,0.17409999668598175,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.1,seed,"[75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664]",75.2699966430664,75.2699966430664,75.2699966430664,75.2699966430664,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-23.51000213623047,-18.37500762939453,0.0,-18.37500762939453,52383,0,140,-0.26726227974724626,4656,0,2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04790499061346054,0.0,0.0,0.0,0.0,0.013477448374032974,0.9865225553512573,-0.26668911372611714,0.23005715012550354,16104,70000,0.31734153628349304,0.6826584339141846,2272,1.0,0.0,15039,1.0,0.0,339,9.551098628435284e-05,0.9999045133590698,52350,0.17739999294281006,0.21960000693798065,0.23589999973773956,0.24130000174045563,0.24269999563694,0.24629999697208405,0.24719999730587006,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.1,seed,"[71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336]",71.4800033569336,71.4800033569336,71.4800033569336,71.4800033569336,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-27.49999237060547,-21.28624725341797,0.0,-21.28624725341797,49734,0,140,-0.2814975670567419,5383,0,2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05499438941478729,0.0,0.0,0.0,0.0,0.01655443385243416,0.9834455847740173,-0.28078969254526676,0.2629428505897522,18406,70000,0.27860695123672485,0.7213930487632751,2613,1.0,0.0,17351,1.0,0.0,322,0.00010057529289042577,0.9998994469642639,49714,0.20329999923706055,0.24310000240802765,0.2700999975204468,0.27799999713897705,0.28049999475479126,0.2825999855995178,0.28299999237060547,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,aggregate,0.1,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.10000000000000002,1.6996749443881478e-17,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-22.459996541341145,5.6388024905335214,-17.424997965494793,4.413614002520286,0.0,0.0,-17.424997965494793,4.413614002520286,53167.0,3884.7930446807586,0.0,0.0,157.33333333333334,30.02221399786054,-0.29444929509387086,0.03548238846971955,4480.333333333333,1002.1149302017875,0.0,0.0,2334.0,563.4119274562795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05658956120411555,0.009582260766133497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016535450393954914,0.0030485546200073,0.9834645589192709,0.0030485536452135816,-0.29384487942622234,0.03553022813557498,0.21887619296709696,0.05059240583332167,15321.333333333334,3541.4688101596116,70000.0,0.0,0.30279219150543213,0.021088619706285273,0.6972078084945679,0.02108862317813592,2207.6666666666665,441.03325649358163,1.0,0.0,0.0,0.0,14296.0,3486.3934086674726,1.0,0.0,0.0,0.0,356.0,44.97777228809804,0.00010023142143230264,4.558237888527809e-06,0.9998997847239176,4.569127905248952e-06,53140.333333333336,3882.310179948703,0.1698999951283137,0.037713528070196865,0.2067000021537145,0.04428239288222821,0.22450000047683716,0.0522413595355259,0.2301999976237615,0.05420913425283699,0.23173333207766214,0.05507506405603317,0.23433332641919455,0.05523099493627113,0.2347666621208191,0.0555044424609025,1.0,0.0,1.0,0.0,0.0,3
mlp16_gate,3,0.15,seed,"[82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094]",82.52000427246094,82.52001190185547,82.52000427246094,82.52001190185547,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-16.3699951171875,-12.613739013671875,0.0,-12.613739013671875,57384,0,192,-0.3345880384776244,3402,0,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06686930358409882,0.0,0.0,0.0,0.0,0.019574468955397606,0.9804255366325378,-0.33405583200728317,0.16352857649326324,11447,70000,0.31012657284736633,0.6898733973503113,1738,1.0,0.0,10498,1.0,0.0,407,5.230399256106466e-05,0.9999476671218872,57357,0.1289999932050705,0.1573999971151352,0.16750000417232513,0.1712999939918518,0.17190000414848328,0.17389999330043793,0.1737000048160553,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.15,seed,"[75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664]",75.2699966430664,75.2699966430664,75.2699966430664,75.2699966430664,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-23.51000213623047,-18.37500762939453,0.0,-18.37500762939453,52383,0,140,-0.26726227974724626,4656,0,2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04790499061346054,0.0,0.0,0.0,0.0,0.013477448374032974,0.9865225553512573,-0.26668911372611714,0.22997142374515533,16098,70000,0.3164612650871277,0.6835387349128723,2272,1.0,0.0,15039,1.0,0.0,339,1.9102197256870568e-05,0.9999809265136719,52350,0.17739999294281006,0.21960000693798065,0.23589999973773956,0.24130000174045563,0.2425999939441681,0.24629999697208405,0.2467000037431717,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.15,seed,"[71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336]",71.4800033569336,71.4800033569336,71.4800033569336,71.4800033569336,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-27.49999237060547,-21.28624725341797,0.0,-21.28624725341797,49734,0,140,-0.2814975670567419,5383,0,2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05499438941478729,0.0,0.0,0.0,0.0,0.01655443385243416,0.9834455847740173,-0.28078969254526676,0.2628428637981415,18399,70000,0.27784156799316406,0.7221584320068359,2613,1.0,0.0,17351,1.0,0.0,322,0.0,1.0,49714,0.20329999923706055,0.24310000240802765,0.2700999975204468,0.27799999713897705,0.28040000796318054,0.2824000120162964,0.2825999855995178,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,aggregate,0.15,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.15,0.0,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-22.459996541341145,5.6388024905335214,-17.424997965494793,4.413614002520286,0.0,0.0,-17.424997965494793,4.413614002520286,53167.0,3884.7930446807586,0.0,0.0,157.33333333333334,30.02221399786054,-0.29444929509387086,0.03548238846971955,4480.333333333333,1002.1149302017875,0.0,0.0,2334.0,563.4119274562795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05658956120411555,0.009582260766133497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016535450393954914,0.0030485546200073,0.9834645589192709,0.0030485536452135816,-0.29384487942622234,0.03553022813557498,0.21878095467885336,0.05059399039571667,15314.666666666666,3541.57935578653,70000.0,0.0,0.3014764686425527,0.020712037030986993,0.6985235214233398,0.020712043254263127,2207.6666666666665,441.03325649358163,1.0,0.0,0.0,0.0,14296.0,3486.3934086674726,1.0,0.0,0.0,0.0,356.0,44.97777228809804,2.3802063272645075e-05,2.6466837077400295e-05,0.9999761978785197,2.6484949040803205e-05,53140.333333333336,3882.310179948703,0.1698999951283137,0.037713528070196865,0.2067000021537145,0.04428239288222821,0.22450000047683716,0.0522413595355259,0.2301999976237615,0.05420913425283699,0.23163333535194397,0.05507507065321054,0.23420000076293945,0.055252791300814785,0.23433333138624826,0.055493264388998126,1.0,0.0,1.0,0.0,0.0,3
mlp16_gate,3,0.2,seed,"[82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094]",82.52000427246094,82.52001190185547,82.52000427246094,82.52001190185547,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-16.3699951171875,-12.613739013671875,0.0,-12.613739013671875,57384,0,192,-0.3345880384776244,3402,0,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06686930358409882,0.0,0.0,0.0,0.0,0.019574468955397606,0.9804255366325378,-0.33405583200728317,0.16342857480049133,11440,70000,0.30782508850097656,0.6921749114990234,1738,1.0,0.0,10498,1.0,0.0,407,0.0,1.0,57357,0.1289999932050705,0.1573999971151352,0.16750000417232513,0.1712999939918518,0.17190000414848328,0.1738000065088272,0.17309999465942383,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.2,seed,"[75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664]",75.2699966430664,75.2699966430664,75.2699966430664,75.2699966430664,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-23.51000213623047,-18.37500762939453,0.0,-18.37500762939453,52383,0,140,-0.26726227974724626,4656,0,2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04790499061346054,0.0,0.0,0.0,0.0,0.013477448374032974,0.9865225553512573,-0.26668911372611714,0.22995714843273163,16097,70000,0.3164612650871277,0.6835387349128723,2272,1.0,0.0,15039,1.0,0.0,339,0.0,1.0,52350,0.17739999294281006,0.21960000693798065,0.23589999973773956,0.24130000174045563,0.2425999939441681,0.24619999527931213,0.2467000037431717,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.2,seed,"[71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336]",71.4800033569336,71.4800033569336,71.4800033569336,71.4800033569336,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-27.49999237060547,-21.28624725341797,0.0,-21.28624725341797,49734,0,140,-0.2814975670567419,5383,0,2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05499438941478729,0.0,0.0,0.0,0.0,0.01655443385243416,0.9834455847740173,-0.28078969254526676,0.2628428637981415,18399,70000,0.27784156799316406,0.7221584320068359,2613,1.0,0.0,17351,1.0,0.0,322,0.0,1.0,49714,0.20329999923706055,0.24310000240802765,0.2700999975204468,0.27799999713897705,0.28040000796318054,0.2824000120162964,0.2825999855995178,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,aggregate,0.2,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.20000000000000004,3.3993498887762956e-17,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,76.42333475748698,5.6096387279701485,76.42333730061848,5.609642873860956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-22.459996541341145,5.6388024905335214,-17.424997965494793,4.413614002520286,0.0,0.0,-17.424997965494793,4.413614002520286,53167.0,3884.7930446807586,0.0,0.0,157.33333333333334,30.02221399786054,-0.29444929509387086,0.03548238846971955,4480.333333333333,1002.1149302017875,0.0,0.0,2334.0,563.4119274562795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05658956120411555,0.009582260766133497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016535450393954914,0.0030485546200073,0.9834645589192709,0.0030485536452135816,-0.29384487942622234,0.03553022813557498,0.21874286234378815,0.05064701742048172,15312.0,3545.291102293294,70000.0,0.0,0.3007093071937561,0.02026933665950903,0.6992906928062439,0.02026933665950903,2207.6666666666665,441.03325649358163,1.0,0.0,0.0,0.0,14296.0,3486.3934086674726,1.0,0.0,0.0,0.0,356.0,44.97777228809804,0.0,0.0,1.0,0.0,53140.333333333336,3882.310179948703,0.1698999951283137,0.037713528070196865,0.2067000021537145,0.04428239288222821,0.22450000047683716,0.0522413595355259,0.2301999976237615,0.05420913425283699,0.23163333535194397,0.05507507065321054,0.23413333793481192,0.055296414564217175,0.23413332800070444,0.05582116989442628,1.0,0.0,1.0,0.0,0.0,3
mlp16_gate,3,0.25,seed,"[82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094, 82.52000427246094]",82.52000427246094,82.52001190185547,82.52000427246094,82.52001190185547,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-16.3699951171875,-12.613739013671875,0.0,-12.613739013671875,57384,0,192,-0.3345880384776244,3402,0,1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06686930358409882,0.0,0.0,0.0,0.0,0.019574468955397606,0.9804255366325378,-0.33405583200728317,0.16342857480049133,11440,70000,0.30782508850097656,0.6921749114990234,1738,1.0,0.0,10498,1.0,0.0,407,0.0,1.0,57357,0.1289999932050705,0.1573999971151352,0.16750000417232513,0.1712999939918518,0.17190000414848328,0.1738000065088272,0.17309999465942383,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,4,0.25,seed,"[75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664, 75.2699966430664]",75.2699966430664,75.2699966430664,75.2699966430664,75.2699966430664,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-23.51000213623047,-18.37500762939453,0.0,-18.37500762939453,52383,0,140,-0.26726227974724626,4656,0,2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04790499061346054,0.0,0.0,0.0,0.0,0.013477448374032974,0.9865225553512573,-0.26668911372611714,0.22995714843273163,16097,70000,0.3164612650871277,0.6835387349128723,2272,1.0,0.0,15039,1.0,0.0,339,0.0,1.0,52350,0.17739999294281006,0.21960000693798065,0.23589999973773956,0.24130000174045563,0.2425999939441681,0.24619999527931213,0.2467000037431717,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlp16_gate,5,0.25,seed,"[71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336, 71.4800033569336]",71.4800033569336,71.4800033569336,71.4800033569336,71.4800033569336,arithmetic mean of prefix accuracy percentages,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,-27.49999237060547,-21.28624725341797,0.0,-21.28624725341797,49734,0,140,-0.2814975670567419,5383,0,2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05499438941478729,0.0,0.0,0.0,0.0,0.01655443385243416,0.9834455847740173,-0.28078969254526676,0.2628428637981415,18399,70000,0.27784156799316406,0.7221584320068359,2613,1.0,0.0,17351,1.0,0.0,322,0.0,1.0,49714,0.20329999923706055,0.24310000240802765,0.2700999975204468,0.27799999713897705,0.28040000796318054,0.2824000120162964,0.2825999855995178,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
